Age,Sex,StateFrom,StateTo,MeanDays,StdDays,Count,Chance
48,MALE,L,I,0.0,0.0,14,0.667
49,FEMALE,A,R,16.0,0.0,1,1.0
49,FEMALE,H,R,17.6,5.128,5,1.0
49,FEMALE,I,Is,0.0,0.0,13,1.0
49,FEMALE,Is,H,3.231,2.948,13,1.0
49,FEMALE,L,A,0.0,0.0,5,0.278
49,FEMALE,L,I,0.0,0.0,13,0.722
49,MALE,A,R,15.5,3.536,2,1.0
49,MALE,H,D,16.0,0.0,1,0.2
49,MALE,H,R,12.5,7.681,4,0.8
49,MALE,I,Is,0.0,0.0,9,1.0
49,MALE,Is,H,2.778,2.108,9,1.0
49,MALE,L,A,0.0,0.0,7,0.438
49,MALE,L,I,0.0,0.0,9,0.562
50,FEMALE,A,R,15.0,0.0,1,1.0
50,FEMALE,H,R,14.0,0.0,1,1.0
50,FEMALE,I,Is,0.0,0.0,4,1.0
50,FEMALE,Is,H,4.0,4.546,4,1.0
50,FEMALE,L,A,0.0,0.0,6,0.6
50,FEMALE,L,I,0.0,0.0,4,0.4
50,MALE,A,R,14.333,3.386,6,1.0
50,MALE,H,R,20.0,7.0,3,1.0
50,MALE,I,Is,0.0,0.0,8,1.0
50,MALE,Is,H,3.375,3.503,8,1.0
50,MALE,L,A,0.0,0.0,13,0.619
50,MALE,L,I,0.0,0.0,8,0.381
51,FEMALE,A,R,13.667,3.615,6,1.0
51,FEMALE,H,R,21.5,15.674,4,1.0
51,FEMALE,I,Is,0.0,0.0,10,1.0
51,FEMALE,Is,H,1.8,1.317,10,1.0
51,FEMALE,L,A,0.0,0.0,14,0.583
51,FEMALE,L,I,0.0,0.0,10,0.417
51,MALE,A,R,13.25,5.852,4,1.0
51,MALE,H,R,22.0,2.828,2,1.0
51,MALE,I,Is,0.0,0.0,6,1.0
51,MALE,Is,H,6.0,6.892,5,1.0
51,MALE,L,A,0.0,0.0,8,0.571
51,MALE,L,I,0.0,0.0,6,0.429
52,FEMALE,A,R,12.4,5.32,6,1.0
52,FEMALE,H,R,18.667,2.082,3,1.0
52,FEMALE,I,Is,0.0,0.0,8,1.0
52,FEMALE,Is,H,5.875,6.01,8,1.0
52,FEMALE,L,A,0.0,0.0,15,0.652
52,FEMALE,L,I,0.0,0.0,8,0.348
52,MALE,A,R,17.0,3.082,9,1.0
52,MALE,H,D,2.0,0.0,1,0.143
52,MALE,H,R,17.333,5.465,6,0.857
52,MALE,I,Is,0.0,0.0,9,1.0
52,MALE,Is,H,2.111,2.571,9,1.0
52,MALE,L,A,0.0,0.0,17,0.654
52,MALE,L,I,0.0,0.0,9,0.346
53,FEMALE,A,R,11.833,6.911,6,1.0
53,FEMALE,H,R,18.333,4.082,6,1.0
53,FEMALE,I,Is,0.0,0.0,11,1.0
53,FEMALE,Is,H,5.727,3.797,11,1.0
53,FEMALE,L,A,0.0,0.0,12,0.522
53,FEMALE,L,I,0.0,0.0,11,0.478
53,MALE,A,R,15.0,0.0,1,1.0
53,MALE,H,D,16.5,0.707,2,0.333
53,MALE,H,R,23.25,4.031,4,0.667
53,MALE,I,Is,0.0,0.0,8,1.0
53,MALE,Is,H,1.143,7.034,7,1.0
53,MALE,L,A,0.0,0.0,6,0.429
53,MALE,L,I,0.0,0.0,8,0.571
54,FEMALE,A,R,14.429,2.37,7,1.0
54,FEMALE,H,R,21.0,5.06,6,1.0
54,FEMALE,I,Is,0.0,0.0,11,1.0
54,FEMALE,Is,H,2.545,5.106,11,1.0
54,FEMALE,L,A,0.0,0.0,13,0.542
54,FEMALE,L,I,0.0,0.0,11,0.458
54,MALE,A,R,0.0,0.0,1,1.0
54,MALE,H,R,19.75,8.921,4,1.0
54,MALE,I,Is,0.0,0.0,9,1.0
54,MALE,Is,H,1.75,1.832,8,1.0
54,MALE,L,A,0.0,0.0,6,0.4
54,MALE,L,I,0.0,0.0,9,0.6
55,FEMALE,A,R,8.0,7.071,2,1.0
55,FEMALE,H,R,23.0,6.437,8,1.0
55,FEMALE,I,Is,0.0,0.0,12,1.0
55,FEMALE,Is,H,1.583,1.832,12,1.0
55,FEMALE,L,A,0.0,0.0,7,0.368
55,FEMALE,L,I,0.0,0.0,12,0.632
55,MALE,A,R,13.5,3.697,4,1.0
55,MALE,H,R,21.0,11.916,6,1.0
55,MALE,I,Is,0.0,0.0,10,1.0
55,MALE,Is,H,2.444,1.81,9,1.0
55,MALE,L,A,0.0,0.0,11,0.524
55,MALE,L,I,0.0,0.0,10,0.476
56,FEMALE,A,R,16.0,1.414,2,1.0
56,FEMALE,H,R,18.667,3.775,9,1.0
56,FEMALE,I,Is,0.0,0.0,13,1.0
56,FEMALE,Is,H,3.0,2.041,13,1.0
56,FEMALE,L,A,0.0,0.0,5,0.278
56,FEMALE,L,I,0.0,0.0,13,0.722
56,MALE,A,R,14.667,0.577,3,1.0
56,MALE,H,R,18.75,8.421,4,1.0
56,MALE,I,Is,0.0,0.0,9,1.0
56,MALE,Is,H,3.125,3.314,8,1.0
56,MALE,L,A,0.0,0.0,10,0.526
56,MALE,L,I,0.0,0.0,9,0.474
57,FEMALE,A,R,10.0,0.0,1,1.0
57,FEMALE,H,R,20.286,9.411,7,1.0
57,FEMALE,I,Is,0.0,0.0,13,1.0
57,FEMALE,Is,H,4.846,5.55,13,1.0
57,FEMALE,L,A,0.0,0.0,8,0.381
57,FEMALE,L,I,0.0,0.0,13,0.619
57,MALE,A,R,12.667,5.033,3,1.0
57,MALE,H,R,17.429,3.552,7,1.0
57,MALE,I,Is,0.0,0.0,10,1.0
57,MALE,Is,H,3.5,3.894,10,1.0
57,MALE,L,A,0.0,0.0,12,0.545
57,MALE,L,I,0.0,0.0,10,0.455
58,FEMALE,A,R,15.75,2.63,4,1.0
58,FEMALE,H,R,20.0,3.162,5,1.0
58,FEMALE,I,Is,0.0,0.0,5,1.0
58,FEMALE,Is,H,1.8,4.087,5,1.0
58,FEMALE,L,A,0.0,0.0,9,0.643
58,FEMALE,L,I,0.0,0.0,5,0.357
58,MALE,A,R,16.0,1.414,2,1.0
58,MALE,H,D,14.0,0.0,1,0.167
58,MALE,H,R,15.6,2.881,5,0.833
58,MALE,I,Is,0.0,0.0,10,1.0
58,MALE,Is,H,3.1,3.107,10,1.0
58,MALE,L,A,0.0,0.0,7,0.412
58,MALE,L,I,0.0,0.0,10,0.588
59,FEMALE,A,R,15.333,1.528,3,1.0
59,FEMALE,H,D,24.0,0.0,1,0.111
59,FEMALE,H,R,16.375,6.116,8,0.889
59,FEMALE,I,Is,0.0,0.0,14,1.0
59,FEMALE,Is,H,5.538,6.96,13,1.0
59,FEMALE,L,A,0.0,0.0,7,0.333
59,FEMALE,L,I,0.0,0.0,14,0.667
59,MALE,A,R,17.5,3.536,2,1.0
59,MALE,H,D,1.0,0.0,1,0.2
59,MALE,H,R,19.75,3.096,4,0.8
59,MALE,I,Is,0.0,0.0,8,1.0
59,MALE,Is,H,1.25,2.188,8,1.0
59,MALE,L,A,0.0,0.0,14,0.636
59,MALE,L,I,0.0,0.0,8,0.364
60,FEMALE,A,R,15.0,0.0,1,1.0
60,FEMALE,H,D,18.0,0.0,1,0.2
60,FEMALE,H,R,26.5,10.661,4,0.8
60,FEMALE,I,Is,0.0,0.0,5,1.0
60,FEMALE,Is,H,3.4,2.302,5,1.0
60,FEMALE,L,A,0.0,0.0,3,0.375
60,FEMALE,L,I,0.0,0.0,5,0.625
60,MALE,A,R,12.0,0.0,1,1.0
60,MALE,H,R,11.333,8.622,3,1.0
60,MALE,I,Is,0.0,0.0,5,1.0
60,MALE,Is,H,4.0,4.848,5,1.0
60,MALE,L,A,0.0,0.0,7,0.583
60,MALE,L,I,0.0,0.0,5,0.417
61,FEMALE,A,R,16.0,0.0,1,1.0
61,FEMALE,H,R,15.667,0.577,3,1.0
61,FEMALE,I,Is,0.0,0.0,8,1.0
61,FEMALE,Is,H,4.0,4.536,8,1.0
61,FEMALE,L,A,0.0,0.0,3,0.273
61,FEMALE,L,I,0.0,0.0,8,0.727
61,MALE,A,R,15.6,1.949,5,1.0
61,MALE,H,D,8.0,0.0,1,0.5
61,MALE,H,R,20.0,0.0,1,0.5
61,MALE,I,Is,0.0,0.0,4,1.0
61,MALE,Is,H,3.0,1.414,4,1.0
61,MALE,L,A,0.0,0.0,7,0.636
61,MALE,L,I,0.0,0.0,4,0.364
62,FEMALE,A,R,17.0,0.0,1,1.0
62,FEMALE,H,D,6.0,0.0,1,1.0
62,FEMALE,I,Is,0.0,0.0,1,1.0
62,FEMALE,Is,H,4.0,0.0,1,1.0
62,FEMALE,L,A,0.0,0.0,2,0.667
62,FEMALE,L,I,0.0,0.0,1,0.333
62,MALE,H,D,19.0,0.0,1,0.5
62,MALE,H,R,21.0,0.0,1,0.5
62,MALE,I,Is,0.0,0.0,6,1.0
62,MALE,Is,H,3.0,4.561,6,1.0
62,MALE,L,A,0.0,0.0,4,0.4
62,MALE,L,I,0.0,0.0,6,0.6
63,FEMALE,A,R,19.0,0.0,1,1.0
63,FEMALE,H,R,17.5,0.707,2,1.0
63,FEMALE,I,Is,0.0,0.0,3,1.0
63,FEMALE,Is,H,0.667,0.577,3,1.0
63,FEMALE,L,A,0.0,0.0,4,0.571
63,FEMALE,L,I,0.0,0.0,3,0.429
63,MALE,A,R,12.667,2.082,3,1.0
63,MALE,H,D,7.0,9.539,3,1.0
63,MALE,I,Is,0.0,0.0,5,1.0
63,MALE,Is,H,0.6,0.894,5,1.0
63,MALE,L,A,0.0,0.0,9,0.643
63,MALE,L,I,0.0,0.0,5,0.357
64,FEMALE,H,R,20.6,2.408,5,1.0
64,FEMALE,I,Is,0.0,0.0,5,1.0
64,FEMALE,Is,H,6.4,7.057,5,1.0
64,FEMALE,L,A,0.0,0.0,1,0.167
64,FEMALE,L,I,0.0,0.0,5,0.833
64,MALE,A,R,13.0,1.414,2,1.0
64,MALE,H,R,19.5,3.536,2,1.0
64,MALE,I,Is,0.0,0.0,2,1.0
64,MALE,Is,H,6.5,3.536,2,1.0
64,MALE,L,A,0.0,0.0,8,0.8
64,MALE,L,I,0.0,0.0,2,0.2
65,MALE,H,D,3.5,2.121,2,0.4
65,MALE,H,R,18.0,7.55,3,0.6
65,MALE,I,Is,0.0,0.0,7,1.0
65,MALE,Is,H,3.857,3.579,7,1.0
65,MALE,L,A,0.0,0.0,1,0.125
65,MALE,L,I,0.0,0.0,7,0.875
66,FEMALE,A,R,18.0,0.0,1,1.0
66,FEMALE,H,R,15.0,3.464,3,1.0
66,FEMALE,I,Is,0.0,0.0,3,1.0
66,FEMALE,Is,H,5.333,3.215,3,1.0
66,FEMALE,L,A,0.0,0.0,3,0.5
66,FEMALE,L,I,0.0,0.0,3,0.5
66,MALE,A,R,15.5,3.536,3,1.0
66,MALE,H,D,13.0,0.0,1,0.2
66,MALE,H,R,20.5,1.915,4,0.8
66,MALE,I,Is,0.0,0.0,8,1.0
66,MALE,Is,H,2.0,4.175,8,1.0
66,MALE,L,A,0.0,0.0,5,0.385
66,MALE,L,I,0.0,0.0,8,0.615
67,FEMALE,A,R,14.0,0.0,1,1.0
67,FEMALE,H,D,16.0,0.0,1,0.2
67,FEMALE,H,R,19.5,6.557,4,0.8
67,FEMALE,I,Is,0.0,0.0,5,1.0
67,FEMALE,Is,H,3.4,1.673,5,1.0
67,FEMALE,L,A,0.0,0.0,3,0.375
67,FEMALE,L,I,0.0,0.0,5,0.625
67,MALE,A,R,9.5,13.435,2,1.0
67,MALE,H,D,10.0,0.0,1,0.5
67,MALE,H,R,17.0,0.0,1,0.5
67,MALE,I,Is,0.0,0.0,7,1.0
67,MALE,Is,H,2.571,1.512,7,1.0
67,MALE,L,A,0.0,0.0,7,0.5
67,MALE,L,I,0.0,0.0,7,0.5
68,FEMALE,A,R,12.0,0.0,2,1.0
68,FEMALE,H,D,13.0,0.0,1,0.333
68,FEMALE,H,R,8.0,2.828,2,0.667
68,FEMALE,I,Is,0.0,0.0,4,1.0
68,FEMALE,Is,H,4.0,3.606,3,1.0
68,FEMALE,L,A,0.0,0.0,2,0.333
68,FEMALE,L,I,0.0,0.0,4,0.667
68,MALE,A,R,15.0,2.828,2,1.0
68,MALE,H,D,9.0,0.0,1,0.333
68,MALE,H,R,23.0,1.414,2,0.667
68,MALE,I,Is,0.0,0.0,4,1.0
68,MALE,Is,H,5.0,5.715,4,1.0
68,MALE,L,A,0.0,0.0,4,0.5
68,MALE,L,I,0.0,0.0,4,0.5
69,MALE,A,R,13.0,0.0,1,1.0
69,MALE,H,R,13.5,11.958,4,1.0
69,MALE,I,Is,0.0,0.0,7,1.0
69,MALE,Is,H,9.0,12.78,7,1.0
69,MALE,L,A,0.0,0.0,4,0.364
69,MALE,L,I,0.0,0.0,7,0.636
70,FEMALE,A,R,23.0,0.0,1,1.0
70,FEMALE,H,R,19.0,3.0,3,1.0
70,FEMALE,I,Is,0.0,0.0,5,1.0
70,FEMALE,Is,H,4.6,5.55,5,1.0
70,FEMALE,L,A,0.0,0.0,6,0.545
70,FEMALE,L,I,0.0,0.0,5,0.455
70,MALE,H,R,19.0,4.583,3,1.0
70,MALE,I,Is,0.0,0.0,4,1.0
70,MALE,Is,H,5.0,6.481,4,1.0
70,MALE,L,A,0.0,0.0,1,0.2
70,MALE,L,I,0.0,0.0,4,0.8
71,FEMALE,A,R,17.0,0.0,1,1.0
71,FEMALE,H,R,23.0,0.0,1,1.0
71,FEMALE,I,Is,0.0,0.0,3,1.0
71,FEMALE,Is,H,0.667,1.155,3,1.0
71,FEMALE,L,A,0.0,0.0,1,0.25
71,FEMALE,L,I,0.0,0.0,3,0.75
71,MALE,H,R,22.667,2.517,3,1.0
71,MALE,I,Is,0.0,0.0,5,1.0
71,MALE,Is,H,0.4,1.673,5,1.0
71,MALE,L,A,0.0,0.0,1,0.167
71,MALE,L,I,0.0,0.0,5,0.833
72,FEMALE,A,R,14.0,1.732,3,1.0
72,FEMALE,H,D,9.0,9.899,2,0.667
72,FEMALE,H,R,23.0,0.0,1,0.333
72,FEMALE,I,Is,0.0,0.0,5,1.0
72,FEMALE,Is,H,2.0,2.55,5,1.0
72,FEMALE,L,A,0.0,0.0,3,0.375
72,FEMALE,L,I,0.0,0.0,5,0.625
72,MALE,A,R,19.0,0.0,1,1.0
72,MALE,H,R,19.0,0.0,1,1.0
72,MALE,I,Is,0.0,0.0,3,1.0
72,MALE,Is,H,6.333,9.238,3,1.0
72,MALE,L,A,0.0,0.0,4,0.571
72,MALE,L,I,0.0,0.0,3,0.429
73,FEMALE,A,R,14.5,0.707,2,1.0
73,FEMALE,H,D,1.0,0.0,1,0.5
73,FEMALE,H,R,14.0,0.0,1,0.5
73,FEMALE,I,Is,0.0,0.0,3,1.0
73,FEMALE,Is,H,0.667,0.577,3,1.0
73,FEMALE,L,A,0.0,0.0,3,0.5
73,FEMALE,L,I,0.0,0.0,3,0.5
73,MALE,A,R,13.5,0.707,2,1.0
73,MALE,H,D,4.0,0.0,1,0.333
73,MALE,H,R,17.0,0.0,2,0.667
73,MALE,I,Is,0.0,0.0,6,1.0
73,MALE,Is,H,7.667,13.246,6,1.0
73,MALE,L,A,0.0,0.0,5,0.455
73,MALE,L,I,0.0,0.0,6,0.545
74,FEMALE,H,R,25.0,0.0,1,1.0
74,FEMALE,I,Is,0.0,0.0,2,1.0
74,FEMALE,Is,H,6.0,7.071,2,1.0
74,FEMALE,L,A,0.0,0.0,1,0.333
74,FEMALE,L,I,0.0,0.0,2,0.667
74,MALE,A,R,16.667,2.082,3,1.0
74,MALE,H,D,3.0,2.828,2,0.667
74,MALE,H,R,9.0,0.0,1,0.333
74,MALE,I,Is,0.0,0.0,6,1.0
74,MALE,Is,H,2.833,1.169,6,1.0
74,MALE,L,A,0.0,0.0,4,0.4
74,MALE,L,I,0.0,0.0,6,0.6
75,FEMALE,A,R,16.75,1.893,4,1.0
75,FEMALE,H,D,5.0,2.828,2,0.5
75,FEMALE,H,R,21.5,0.707,2,0.5
75,FEMALE,I,Is,0.0,0.0,6,1.0
75,FEMALE,Is,H,2.667,1.366,6,1.0
75,FEMALE,L,A,0.0,0.0,5,0.455
75,FEMALE,L,I,0.0,0.0,6,0.545
75,MALE,A,R,16.0,2.828,2,1.0
75,MALE,H,D,5.0,0.0,1,1.0
75,MALE,I,Is,0.0,0.0,5,1.0
75,MALE,Is,H,3.0,2.345,5,1.0
75,MALE,L,A,0.0,0.0,4,0.444
75,MALE,L,I,0.0,0.0,5,0.556
76,FEMALE,A,R,16.0,4.583,3,1.0
76,FEMALE,H,R,25.0,0.0,1,1.0
76,FEMALE,I,Is,0.0,0.0,3,1.0
76,FEMALE,Is,H,4.0,4.0,3,1.0
76,FEMALE,L,A,0.0,0.0,3,0.5
76,FEMALE,L,I,0.0,0.0,3,0.5
76,MALE,A,R,14.0,0.0,1,1.0
76,MALE,H,D,6.0,0.0,1,0.25
76,MALE,H,R,19.667,2.309,3,0.75
76,MALE,I,Is,0.0,0.0,7,1.0
76,MALE,Is,H,1.833,2.639,6,1.0
76,MALE,L,A,0.0,0.0,3,0.3
76,MALE,L,I,0.0,0.0,7,0.7
77,FEMALE,H,D,8.0,0.0,1,0.5
77,FEMALE,H,R,16.0,0.0,1,0.5
77,FEMALE,I,Is,0.0,0.0,2,1.0
77,FEMALE,Is,H,5.0,0.0,2,1.0
77,FEMALE,L,A,0.0,0.0,5,0.714
77,FEMALE,L,I,0.0,0.0,2,0.286
77,MALE,H,D,6.0,1.414,2,0.5
77,MALE,H,R,23.5,7.778,2,0.5
77,MALE,I,Is,0.0,0.0,6,1.0
77,MALE,Is,H,2.833,2.229,6,1.0
77,MALE,L,A,0.0,0.0,2,0.25
77,MALE,L,I,0.0,0.0,6,0.75
78,FEMALE,A,R,18.0,0.0,2,1.0
78,FEMALE,H,D,14.0,0.0,1,1.0
78,FEMALE,I,Is,0.0,0.0,2,1.0
78,FEMALE,Is,H,2.0,1.414,2,1.0
78,FEMALE,L,A,0.0,0.0,3,0.6
78,FEMALE,L,I,0.0,0.0,2,0.4
78,MALE,A,R,14.0,0.0,1,1.0
78,MALE,H,R,23.0,0.0,1,1.0
78,MALE,I,Is,0.0,0.0,5,1.0
78,MALE,Is,H,3.6,3.912,5,1.0
78,MALE,L,A,0.0,0.0,4,0.444
78,MALE,L,I,0.0,0.0,5,0.556
79,FEMALE,A,R,16.667,2.082,3,1.0
79,FEMALE,H,D,13.0,0.0,1,0.5
79,FEMALE,H,R,30.0,0.0,1,0.5
79,FEMALE,I,Is,0.0,0.0,3,1.0
79,FEMALE,Is,H,9.667,8.505,3,1.0
79,FEMALE,L,A,0.0,0.0,4,0.571
79,FEMALE,L,I,0.0,0.0,3,0.429
79,MALE,H,D,2.0,0.0,1,0.5
79,MALE,H,R,-2.0,0.0,1,0.5
79,MALE,I,Is,0.0,0.0,2,1.0
79,MALE,Is,H,2.5,0.707,2,1.0
79,MALE,L,A,0.0,0.0,4,0.667
79,MALE,L,I,0.0,0.0,2,0.333
80,FEMALE,A,R,17.25,3.594,4,1.0
80,FEMALE,H,D,11.0,12.728,2,0.667
80,FEMALE,H,R,23.0,0.0,1,0.333
80,FEMALE,I,Is,0.0,0.0,3,1.0
80,FEMALE,Is,H,1.0,1.732,3,1.0
80,FEMALE,L,A,0.0,0.0,6,0.667
80,FEMALE,L,I,0.0,0.0,3,0.333
80,MALE,A,R,14.0,0.0,1,1.0
80,MALE,H,D,16.0,0.0,1,0.5
80,MALE,H,R,15.0,0.0,1,0.5
80,MALE,I,Is,0.0,0.0,5,1.0
80,MALE,Is,H,2.8,2.168,5,1.0
80,MALE,L,A,0.0,0.0,3,0.375
80,MALE,L,I,0.0,0.0,5,0.625
81,FEMALE,A,R,16.5,0.707,2,1.0
81,FEMALE,H,R,12.0,6.557,3,1.0
81,FEMALE,I,Is,0.0,0.0,4,1.0
81,FEMALE,Is,H,1.75,0.957,4,1.0
81,FEMALE,L,A,0.0,0.0,2,0.333
81,FEMALE,L,I,0.0,0.0,4,0.667
81,MALE,A,R,15.0,4.243,2,1.0
81,MALE,H,D,12.0,0.0,1,0.333
81,MALE,H,R,17.5,0.707,2,0.667
81,MALE,I,Is,0.0,0.0,3,1.0
81,MALE,Is,H,3.0,1.732,3,1.0
81,MALE,L,A,0.0,0.0,4,0.571
81,MALE,L,I,0.0,0.0,3,0.429
82,FEMALE,A,R,7.5,10.607,2,1.0
82,FEMALE,I,Is,0.0,0.0,1,1.0
82,FEMALE,Is,H,3.0,0.0,1,1.0
82,FEMALE,L,A,0.0,0.0,3,0.75
82,FEMALE,L,I,0.0,0.0,1,0.25
82,MALE,A,R,16.0,4.243,2,1.0
82,MALE,H,D,9.0,0.0,1,0.5
82,MALE,H,R,17.0,0.0,1,0.5
82,MALE,I,Is,0.0,0.0,2,1.0
82,MALE,Is,H,2.0,1.414,2,1.0
82,MALE,L,A,0.0,0.0,3,0.6
82,MALE,L,I,0.0,0.0,2,0.4
83,FEMALE,H,D,20.0,0.0,1,1.0
83,FEMALE,I,Is,0.0,0.0,1,1.0
83,FEMALE,Is,H,4.0,0.0,1,1.0
83,FEMALE,L,I,0.0,0.0,1,1.0
83,MALE,A,R,16.5,4.95,2,1.0
83,MALE,H,D,6.0,0.0,1,1.0
83,MALE,I,Is,0.0,0.0,2,1.0
83,MALE,Is,H,0.5,0.707,2,1.0
83,MALE,L,A,0.0,0.0,2,0.5
83,MALE,L,I,0.0,0.0,2,0.5
84,FEMALE,A,R,11.333,8.327,3,1.0
84,FEMALE,L,A,0.0,0.0,3,1.0
84,MALE,H,D,6.333,5.859,3,0.6
84,MALE,H,R,24.5,7.778,2,0.4
84,MALE,I,Is,0.0,0.0,5,1.0
84,MALE,Is,H,5.4,5.727,5,1.0
84,MALE,L,A,0.0,0.0,2,0.286
84,MALE,L,I,0.0,0.0,5,0.714
85,FEMALE,A,R,23.0,0.0,1,1.0
85,FEMALE,H,D,12.0,1.414,2,0.5
85,FEMALE,H,R,-55.0,107.48,2,0.5
85,FEMALE,I,Is,0.0,0.0,5,1.0
85,FEMALE,Is,H,32.4,67.441,5,1.0
85,FEMALE,L,A,0.0,0.0,4,0.444
85,FEMALE,L,I,0.0,0.0,5,0.556
85,MALE,H,R,21.0,0.0,1,1.0
85,MALE,I,Is,0.0,0.0,2,1.0
85,MALE,Is,H,4.0,0.0,1,1.0
85,MALE,L,I,0.0,0.0,2,1.0
86,FEMALE,I,Is,0.0,0.0,1,1.0
86,FEMALE,Is,H,1.0,0.0,1,1.0
86,FEMALE,L,I,0.0,0.0,1,1.0
86,MALE,A,R,19.0,0.0,1,1.0
86,MALE,H,D,9.0,0.0,1,1.0
86,MALE,I,Is,0.0,0.0,1,1.0
86,MALE,Is,H,3.0,0.0,1,1.0
86,MALE,L,A,0.0,0.0,2,0.667
86,MALE,L,I,0.0,0.0,1,0.333
87,FEMALE,A,R,16.0,0.0,2,1.0
87,FEMALE,H,D,14.0,0.0,1,1.0
87,FEMALE,I,Is,0.0,0.0,2,1.0
87,FEMALE,Is,H,2.0,2.828,2,1.0
87,FEMALE,L,A,0.0,0.0,3,0.6
87,FEMALE,L,I,0.0,0.0,2,0.4
87,MALE,H,D,4.667,0.577,3,1.0
87,MALE,I,Is,0.0,0.0,3,1.0
87,MALE,Is,H,4.667,3.512,3,1.0
87,MALE,L,A,0.0,0.0,1,0.25
87,MALE,L,I,0.0,0.0,3,0.75
88,FEMALE,A,R,15.0,0.0,1,1.0
88,FEMALE,H,R,5.0,0.0,1,1.0
88,FEMALE,I,Is,0.0,0.0,1,1.0
88,FEMALE,Is,H,11.0,0.0,1,1.0
88,FEMALE,L,A,0.0,0.0,2,0.667
88,FEMALE,L,I,0.0,0.0,1,0.333
88,MALE,A,R,14.0,0.0,1,1.0
88,MALE,H,D,13.5,13.435,2,1.0
88,MALE,I,Is,0.0,0.0,2,1.0
88,MALE,Is,H,0.5,0.707,2,1.0
88,MALE,L,A,0.0,0.0,1,0.333
88,MALE,L,I,0.0,0.0,2,0.667
89,FEMALE,L,A,0.0,0.0,1,1.0
89,MALE,H,D,13.0,0.0,1,1.0
89,MALE,I,Is,0.0,0.0,1,1.0
89,MALE,Is,H,14.0,0.0,1,1.0
89,MALE,L,I,0.0,0.0,1,1.0
90,FEMALE,A,R,9.0,12.728,2,1.0
90,FEMALE,H,D,20.0,0.0,1,0.5
90,FEMALE,H,R,14.0,0.0,1,0.5
90,FEMALE,I,Is,0.0,0.0,2,1.0
90,FEMALE,Is,H,-0.5,0.707,2,1.0
90,FEMALE,L,A,0.0,0.0,2,0.5
90,FEMALE,L,I,0.0,0.0,2,0.5
91,FEMALE,A,R,15.0,0.0,1,1.0
91,FEMALE,H,R,13.0,0.0,1,1.0
91,FEMALE,I,Is,0.0,0.0,1,1.0
91,FEMALE,Is,H,4.0,0.0,1,1.0
91,FEMALE,L,A,0.0,0.0,1,0.5
91,FEMALE,L,I,0.0,0.0,1,0.5
92,FEMALE,H,D,4.0,0.0,1,1.0
92,FEMALE,I,Is,0.0,0.0,1,1.0
92,FEMALE,Is,H,1.0,0.0,1,1.0
92,FEMALE,L,I,0.0,0.0,1,1.0
92,MALE,L,A,0.0,0.0,1,1.0
93,FEMALE,A,R,14.0,0.0,1,1.0
93,FEMALE,L,A,0.0,0.0,1,1.0
94,FEMALE,H,R,13.0,0.0,1,1.0
94,FEMALE,I,Is,0.0,0.0,1,1.0
94,FEMALE,Is,H,3.0,0.0,1,1.0
94,FEMALE,L,I,0.0,0.0,1,1.0
94,MALE,H,D,5.0,0.0,1,1.0
94,MALE,I,Is,0.0,0.0,1,1.0
94,MALE,Is,H,3.0,0.0,1,1.0
94,MALE,L,I,0.0,0.0,1,1.0
95,FEMALE,H,D,3.0,0.0,1,1.0
95,FEMALE,I,Is,0.0,0.0,1,1.0
95,FEMALE,Is,H,1.0,0.0,1,1.0
95,FEMALE,L,I,0.0,0.0,1,1.0
96,FEMALE,A,R,15.0,0.0,1,1.0
96,FEMALE,L,A,0.0,0.0,1,1.0
98,FEMALE,H,D,25.0,0.0,1,1.0
98,FEMALE,I,Is,0.0,0.0,1,1.0
98,FEMALE,Is,H,1.0,0.0,1,1.0
98,FEMALE,L,I,0.0,0.0,1,1.0
100,FEMALE,A,R,0.0,0.0,1,1.0
100,FEMALE,L,A,0.0,0.0,1,1.0
101,FEMALE,H,D,6.0,0.0,1,1.0
101,FEMALE,I,Is,0.0,0.0,1,1.0
101,FEMALE,Is,H,6.0,0.0,1,1.0
101,FEMALE,L,I,0.0,0.0,1,1.0
