0,0,0,0,0,0,0,0,0,0,0,0,0,8.20604524144799E-92,1.20585150153575E-05,3.16436833811157E-125
0,0.005207338591327,1.81025189491031E-71,7.74991868608199E-59,5.39156667104916E-06,0.019637188092231,0.049338102377347,0.011063130575675,0.042963380168347,0.01155944929541,0.003327024077771,0.002906277181851,6.09709094710436E-56,1.34955577649482E-05,7.64591325099167E-79,2.38392072802515E-65
0,0.004687774304481,0.084469567200409,0.017252628349245,0.019916507349232,0.006098140484106,0.048430990563747,0.013882684107661,0.04864496909153,0.027066746577548,0.011477280850453,2.81767747559181E-08,7.24489094387374E-17,2.79780317050874E-53,4.95800769991485E-06,3.77718082671442E-102
0,0.018771165081158,0.030750264339361,0.49711608282388,0.430668461584484,0.262100637260937,0.237436699933353,0.221999031732186,0.246893497363055,0.186437422697943,0.117243928629886,0.055455975578053,0.027518819520662,8.34699601569499E-06,2.85972822398043E-06,1.8892612209825E-31
0,0.016888276962006,0.043509551155972,0.290266836897047,0.607436629501104,0.6160514326071,0.499638971397137,0.553708855249153,0.417349150380213,0.320158142875752,0.261780032033436,0.119885977009838,0.081936265220234,9.86113406685426E-06,1.32609387026297E-05,3.74318048013413E-06
0,0.02049563589411,0.05921406622215,0.269990337960443,0.611736449582097,1.09013604235058,0.758028069952928,0.744401841556891,0.686534743313684,0.461032874995143,0.405831339147163,0.186892285917064,0.115653056183768,1.60674627209247E-05,1.01182607649525E-05,3.01442534314934E-06
0,0.031618943164497,0.065196856993167,0.141783224231946,0.41190040337723,0.718677110484915,0.913928712601414,0.806172194249405,0.721237696459243,0.564007238286875,0.364317234602138,0.211881951738071,0.105232731722818,1.63795562861678E-05,4.10100850711255E-06,3.49478980213195E-06
0,0.021822523661747,0.040326855585501,0.284446017600722,0.34367360506158,0.678956581130139,0.706499499738706,0.981949090490204,0.953669302215566,0.632121355565459,0.492882401050962,0.195488251256834,0.075013427696381,1.22988529792325E-05,9.13512833417088E-06,6.02097415838912E-06
0,0.01227684094409,0.045492471260013,0.177347875037923,0.40382576568494,0.670359986658628,0.768341544800451,0.827043671193451,1.01151525095343,0.778473028927066,0.599174070025056,0.207204917050983,0.109805660324471,1.43626161051225E-05,1.0272156668633E-05,1.29503893416799E-05
0,0.006700326974444,0.058137002793189,0.212331690779756,0.263620178008717,0.482674387810835,0.601376742949422,0.665015421235367,0.686822758851738,0.64205358061399,0.442882287437068,0.224630726985476,0.083771589120176,1.62810370309725E-05,1.08243610478748E-05,6.09172338735697E-06
0,0.000986747583607,0.066055116487539,0.16689225462062,0.230582824199856,0.511016626297037,0.578845894467633,0.606283812168285,0.819577645375624,0.757201488311444,0.616030782752463,0.297897261236896,0.105205370728195,1.18079721296951E-05,1.18226645434458E-05,1.01613164687284E-05
0,0.011532077241114,0.104500727189331,0.115148911032358,0.159517658807988,0.310497218257748,0.419513522983722,0.397859336507079,0.507756084855214,0.383650477119956,0.380897569023029,0.237571890372387,0.101896879454097,1.34978303537199E-05,6.58739925151983E-06,6.65716755912865E-06
0,0.003021830809093,0.077270939291558,0.034200459751159,0.13887637287089,0.261943920755948,0.280400348427535,0.333312157406063,0.359785284573975,0.336497102542907,0.275325280920877,0.211839069137872,0.076558010376797,2.03019580125905E-05,8.26102155746138E-06,1.48398182163668E-05
7.60299521145736E-06,3.36326753855134E-06,7.64855295622674E-06,2.27621532264405E-05,3.14933351214398E-05,7.89308410220945E-05,7.24212841810556E-05,2.91748202958044E-05,6.61873731914089E-05,5.95693237614859E-05,7.70713499676886E-05,5.30687747550547E-05,4.66030116729831E-05,1.41633235369618E-05,2.49066205094463E-05,1.19109037525741E-05
5.78863840280149E-55,7.88785149416723E-42,2.54830412385497E-06,2.60648190953352E-05,1.68036205292059E-05,2.12446738801606E-05,3.57267602914169E-05,4.023770328994E-05,3.56401934838515E-05,3.09769252220888E-05,2.13053382126404E-05,4.49709413682317E-05,2.61368372879117E-05,1.68266203450558E-05,1.66514322038967E-05,2.60822813286115E-05
2.3572127101662E-141,9.06871674094152E-97,1.18637122150631E-89,9.39934076423345E-22,4.66000451729006E-05,4.6966401121415E-05,4.69316082196987E-05,8.42184043793238E-05,2.77788167870324E-05,1.03294377711226E-05,1.06803617525547E-05,7.26341826022827E-75,1.1007397129367E-65,1.02831671225411E-05,5.16902993520797E-49,8.28040508722867E-43
