2.56222594501053,1.12413596811052,0.582285738444021,0.411346278975339,0.584845323367666,0.793462427445747,0.782604316380256,0.557518675171499,0.317686106928109,0.197058522786154,0.222846635111688,0.165945226374125,0.081440583235298,0.087776597000401,0.050615410359176,0.02203380691533
1.22401218568102,4.67262618414408,1.73339454655258,0.459827433823018,0.327530804596015,0.577451573221529,0.601695423181076,0.554881198037614,0.394993119968606,0.166196529181628,0.1245160711084,0.115079850566108,0.079015008988307,0.073855279648084,0.03220037738027,0.022000540108853
0.39918855974412,2.15092556175843,7.70135245835087,1.15118819740282,0.640383014171443,0.481114642276691,0.473993139382943,0.470530059058675,0.457243033380011,0.254382784965118,0.156363244260169,0.086724701844713,0.04499370909106,0.05829636191241,0.038049491115545,0.030295958317752
0.20843654874957,0.665000633531403,3.13211003126569,8.98290049679755,1.82900333066505,0.759972119559647,0.410769209088391,0.408295190095839,0.351869029081927,0.274051835907795,0.115761124223658,0.051273019379341,0.027782786015969,0.031682757938882,0.017371036735473,0.01067180668125
0.248869195700005,0.321264791332183,0.48483256061394,2.98577356239961,4.06093673445842,1.42607239900272,0.721232504562077,0.397717063679582,0.260280963733491,0.265824814806361,0.151048299234376,0.0892247058422,0.02653731489607,0.02554396091014,0.02571831278132,0.01874805049056
0.382160081626796,0.201346768537172,0.183484054755112,0.685970050115032,1.61176417707786,1.82718442099228,0.886719036379007,0.492932117544813,0.27735989826388,0.219916649029376,0.173934372030741,0.083184213611944,0.024227136931087,0.022619936553376,0.013031740279464,0.006078780948909
0.329471641439214,0.237339446467922,0.364927067905101,0.278190542221551,0.619477105868479,0.80908328687776,0.866037110987451,0.513322455545745,0.27183571649108,0.181886693872482,0.172618905434432,0.111122265757746,0.037598785705949,0.034380617260786,0.015934606686781,0.013702470375596
0.248216799567593,0.296533821576896,0.226094326182786,0.160042830703235,0.320645159590599,0.499960931183643,0.534013892387294,0.54012125586659,0.316923937224992,0.178134149608232,0.113619421705112,0.080319281674256,0.050988706924506,0.044735393713749,0.024258487684786,0.008884078316992
0.142980092769775,0.18804923139184,0.298219224089185,0.183141850647316,0.276492590260291,0.294940230346047,0.347438140448999,0.311676093775115,0.284480480402411,0.151718699815262,0.097406091110932,0.040868086989525,0.028616111434488,0.025493111717969,0.017853478400506,0.006976218815105
0.037830727352206,0.063030297871996,0.083110519459468,0.151540462429906,0.175198084809541,0.193204756997002,0.202218868452681,0.187533792368111,0.151408290833649,0.135906217734149,0.09895314952394,0.040409386464332,0.02124390822084,0.017653464989947,0.014483519185411,0.010350372478946
0.056300311978579,0.107100901827719,0.123067780662935,0.174904389832548,0.268657034197897,0.302967993288701,0.189494490573117,0.152597299829739,0.145310721181831,0.142156992934818,0.104487850491659,0.073844921167745,0.033171854841901,0.022997507917508,0.013953176655584,0.008705828544547
0.068363790928439,0.061658356219829,0.067141576463459,0.076182825625267,0.160462575946818,0.240288278726404,0.212518469368581,0.146387653919579,0.120400125188358,0.074312537190914,0.102039062462385,0.084980706219623,0.040671168337456,0.028812411212753,0.014700049695868,0.007387349003888
0.033964276902453,0.037646283360577,0.032794964225181,0.049813316506771,0.088303967798784,0.120723698346706,0.106337466680083,0.105808823169887,0.076783435492821,0.054453703350935,0.046108888040095,0.050973840888878,0.032769420856979,0.030325107837388,0.019578961956679,0.00760394696956
0.040975718215626,0.054912632819902,0.035319629458087,0.035548072540804,0.087279830075981,0.121105991797528,0.130841334330849,0.097347394214467,0.077977607644474,0.054300324754862,0.05615015045634,0.054239611721179,0.038021161805473,0.042038698420998,0.020503570695411,0.011322556538476
0.014132272690168,0.030370709896541,0.044287074897873,0.079017786077915,0.061626355370608,0.07983568966284,0.070178503466422,0.081093340715794,0.079903258174455,0.05274411184896,0.040360191903236,0.035956471501957,0.043739332456877,0.050026007165403,0.042446963521709,0.014321742658719
0.02018019998635,0.020812371758686,0.031112645329741,0.016433207511657,0.030249352965746,0.035884299533761,0.058149904794086,0.038748787792684,0.031106465373737,0.033785493272872,0.023054950624913,0.019847283253726,0.013883704659148,0.023490650311543,0.018834330627455,0.011826081481444
